card_hand,hand_strength,game_id
?<????-?,-9.506529108026255e+21,318130406
??x??K?!,-195192373248.0,1148395134
?<?????K,-3063.61328125,2113788053
????????,5.273914638859215e-34,146558562
??B?????,1.183709891768877e+18,496655242
*n??W??[,2.226758601558837e-33,3354445766
??C??v??,-3.517377737070861e+21,2627435755
gv??'?T?,-4.91327929272455e+29,3747026327
??}???s?,-9.700536523981458e+33,3819986302
{?N??|>7,4.011078924689395e-29,3665701233
?g?l)~?5,-3.8099709802767834e-23,3801152188
?? ???'W,-4.281755555531451e-25,1486848126
$?X?????,0.0036141725722700357,2002839451
????*???,766.4796142578125,796753424
?i?g????,-1.169431208259578e+21,4175676023
l??h???P,8.391971650030655e+29,3752189569
?-?k?G?9,1.1841910563248348e-08,1901213553
)???xq?O,2.7247834919857178e-30,4097993525
??????Q?,-9.675761426583061e-32,1454572815
?N-??m?S,-3.198317007854679e+36,1757864588
k?r86??),-6.274335103869953e-32,1015903129
?<)???y?,2.1938378840795036e+26,3079303606
???z(c?^,-1.2817801332184737e+20,4156988381
??q????_,1.9427421688072306e+27,603269117
L]?=????,-2.0721097123549284e-28,3013703673
!??'?>?{,6.264111955274068e-21,2756172114
?s_M??;j,0.0732252299785614,2399517058
???U??;?,-2.3475283273646353e+24,3978671131
???A?z1?,-12.047639846801758,4086578108
??A?=S?q,1.881214907101372e+34,4257944946
G???`???,-4.051845223784767e-07,4236739939
"??""?:?q?",5.2190060059206136e-21,1575170556
m=Gq?D??,4.627978902882468e-11,367781447
??:?W???,31.290788650512695,1302764863
?R??bp??,-4.1157317571780275e+24,523760334
????n)~?,1.0807651614585437e+28,3810887491
???8????,-2.079056818023055e-33,2921863089
?B?????Y,-21957296128.0,3306473685
??/>?<?>,9.825933722594722e-26,2630819095
7r??????,nan,1871626681
???5????,-6.325711820127646e-38,2868252131
?(???S??,-1.963617349710108e+38,4088965215
???$?m??,-5.35149657920897e-09,1710966364
??hb???a,-7.248092207620753e-26,3629774846
??7^????,18175918.0,2399658327
1??s?v2?,3.9190624293430006e+28,3399870019
????7?Q?,-9.02357192217377e+29,628475213
?x?????I,-3.942728175249208e+23,603886703
??i?V??C,-7886331904.0,1843688885
?k??????,2.5064116017335825e+36,2260408091
?????M?3,-18272.779296875,831908030
?t?yv??v,-3.6703525407479716e-33,2030072367
W?^?=???,0.00018167041707783937,1008176339
??O?????,9.388514169643642e-20,3721164975
I??????^,-1.9662084782429986e+35,3098089499
????????,-1.6888691556360413e-09,4073002229
?????S??,1.3800156564926997e+37,37402789
?w??????,69198768242688.0,1308522105
?=N?7???,-2.8594319620434128e-11,1823202853
?<??$??C,1.587043647541253e-12,1061094521
l??\[?J?,-1.6972725481664143e-31,4000731500
k???????,5.345644608210436e-32,1469538311
$?\g?W?w,4.9540743549584835e-17,1274061470
k??O???',1.1700377952786387e+23,2840891583
????Nb?-,-5.895171199687348e+23,2324134664
?[?+????,-14439454.0,1237099550
????????,-2281263557771264.0,4080045871
??Y[????,-8.563864042731512e+24,3722246394
"?""?????R",-1.4648739540789887e+19,2191874026
?\?y?7??,1.3685394253650486e-21,2327697695
L???{??f,-0.08975723385810852,1873639630
??!6????,-3.7127600115109805e-37,349674549
?+?T?r??,-5.044282635108924e+31,2557159798
l56d???],10516278.0,1944143730
??H?????,0.006779800169169903,2306750876
???+}???,-4.822966398548036e-25,4151288220
"._?""????",4.876400225839461e-07,2314405298
??8??}??,4.619926479845569e+21,87829620
?rEn3???,5.929285180172883e-06,3319603045
d??~?P'?,1.4074872096611736e+20,154276208
?d?L????,-7.05401043420456e+23,3920904018
vxJ????U,2.6837559952141987e-10,3141230882
?Y??~??X,1941.9293212890625,3678051721
?????|??,-773.7955932617188,4186503107
%??@?{(?,8.87835352677007e+36,4099895628
8?q????!,-1.309483450330941e+37,3727027802
????????,-358033391616.0,1662226839
?\?????\,4952242688.0,2524558876
???????W,5.575151171635037e+37,2959105890
????^???,-1.0313844447078775e-20,3119079093
"P???<??""",-7.26702772420343e+22,1974772842
?t???J??,-1.051243174690816e+16,2250624019
??]??>??,-3.9092612527556334e-30,1408625630
(s?F??U4,4.1114553841253196e-29,3700848866
??w??M?|,-0.06797022372484207,1863901001
?>?Q???9,1408216448.0,3303556346
????;??|,-5.3764170509932586e+22,4143411893
\b????s?,1.7797576742716798e+35,3594842479
g?#G??[U,1.4167061291783919e-24,165338954
??????~?,-6513223.0,1874692740
z?w??mY|,-4.664358672711811e+18,3325950651
=~??p0G~,-4.3129962280581475e-18,3862444280
?????7??,-1.8677849311643513e-06,412973961
?Nc???3?,-1.5829336710012408e+25,3339800469
??sNq1rn,-6.439900262361631e-12,1265338411
?xUD>*?Z,1.4302061105626533e+20,2999262041
>????k?W,2100722325782528.0,2205734948
??*>?N??,-6.70821301393144e+29,3035959727
??2???]?,-1.7122010831371881e-06,3246652845
??p>?;??,-269994394910720.0,2411170326
?g?1?t??,-34316.24609375,3186551389
C??|??x?,nan,2629550466
??{+^3?{,7.754908006609953e+34,1370318747
?<?d??g?,9.464468915862823e+27,2725542632
M??P?y?6,-908793472.0,2713503637
?????K??,-8.834325592654223e+24,4260260712
Q??3#???,-1.094181169281061e-12,1980003192
?:????S?,4461610684907520.0,2355750641
Qh??%B'?,-1.0084032241882986e-34,1736826640
k?J??}??,-3.0100648030861215e+22,3698267391
?@??s??l,-1.7270590577987367e-30,2579332725
o???????,-7.110359851711493e-31,1990114386
"?????V?,",-1.9655937758792253e+18,624318346
O+^t????,-1262.1708984375,723773269
"C???""?|?",510299.75,3978934718
?m??~4??,-1.5909675393958463e-31,912182252
~?;;????,0.007119741756469011,3168243080
[??[????,-8.221369121515468e-30,3159545662
????:?MU,25301999616.0,1440917502
(???????,-2.9401377572802964e-15,4270910597
????]?<?,5.54918185210776e-20,2645368123
????????,1.3279357052261457e+36,1321356840
????????,-1.0682745540573848e+30,3967706198
?;??e???,-0.006770191248506308,4278129513
????x??8,-7.306675199551783e+24,3375602209
7?<bu??B,2.7809933175748647e-11,3312647481
Fvry???N,9.789127479489439e+27,2528361495
k?????1?,-1.6882212605651148e-07,180437236
??{????a,1.0982572490325637e-10,1639736346
??#????;,-6.609365359250658e+23,3779462935
???k????,-557251035136000.0,3706850820
0N.o??p?,-1.9533362048297782e-25,927675369
{?=????@,1.191485466733866e-06,2692372878
???U????,-4.0413603019651134e-11,1133103495
????]'??,-3.761300895310099e-13,2239947446
??3??*?',2.8083658088046386e+30,3589739119
???&?>??,-1.7936644042059417e+24,4232956258
l????t??,-9.898009739117697e-05,644643068
?Aw?7\~_,9.554539159401688e-32,2959347244
????o???,5.879158071287353e-30,2626915760
??S0????,2.564224557945832e-22,133349265
;??????),-2.888099106905347e-32,3909336829
G?5?v6Y?,-0.004211133345961571,3907387165
?c?????V,7096314080788480.0,1778907926
?B.???6?,-1.6448795380876956e-19,1274990095
?C>r???r,1.7799899458911596e+38,696241120
????p???,18888581120.0,1560427932
1??????6,-1.9934856047289927e-33,3628840924
/<??_???,nan,2923343234
?k??=?R?,4.1419319529723e-08,1331908345
??C???8?,-3.896559593293839e-18,2689543498
???i?b??,-6.972824137295901e-35,3475468213
????????,1.3368794959944807e-09,81444253
y??????(,4.074945414035995e-24,503178635
??????_c,2.295857791798874e-26,697963478
{??~???!,1.3570404183467301e-17,1211405766
????|??K,-5.7268327702698394e+17,2788544589
??????g?,123415792.0,4194649058
????-&(?,-2.7449833779361553e-16,429125746
???.B???,-1.2493673161479579e+29,4052538314
???kK???,2.2860396524087738e+33,2476575122
???1????,-5.162514143589501e-38,2408202187
??.?????,4.32810674989796e-18,2647658155
?(?????[,561502976.0,1933324657
??%5Ny?3,120011.5625,2281247270
Y??o??o?,450585.0,184106203
???????J,6.118957443239117e+17,269089595
H??=XW)?,-6.919713973999023,1042812595
i??????8,-1.2513078597600194e+26,3105683851
<??R+?n?,-1.9700175523757935,2578214797
???N???',-8.823192798138298e+26,967533601
?$6?????,-6840933888.0,3751724553
??G??%??,2.2682859964633396e+31,776845617
????e???,-788700.375,2507137143
5O=?{???,8.076344120731238e+16,2065291194
d?`????w,-8.522856178236206e-25,1607821202
M?????|o,-2.7291331476356144e+34,888150212
????3_??,-2.8452011740653866e+30,1020703805
????????,-4.962300500714201e-17,3623284115
????Nga?,3.781050691031851e-05,4242857166
s??~r?{<,163826880217088.0,3497448274
?n ??Z??,nan,4265036607
t??8????,6.011090046839895e-38,3508364682
?????-r},8.122279513097897e-26,1845968263
db'5???j,-4.0684879162230004e+24,445105051
&?????|?,-5.00817237430946e+20,2164253758
?Sz????8,-7.074278154075898e+18,4253745812
?Xc???%p,-1.7025625806839338e+34,138407413
?h??bj?9,-1.369028682720007e+29,2306051926
?8t?x??B,0.666254460811615,1992117479
'r?=??6?,-1.7868167312465194e-34,1580575975
??_?OV??,1.1923045812546186e-32,3352362534
???e?M??,-5.36889279696997e-19,997754428
-=P?9???,-6.269846158688393e-20,3470008003
b?!??6??,-7.392398468253438e-30,3609073438
>[????&?,1.2387500845406812e-36,3133662309
???:Zc?N,-3.0755127262975538e-33,3177226226
fy??????,1.6613946884902475e-09,3654737379
?IW?U?|?,-3.406386027252814e-32,2371577091
to*?R?m?,5.493641745100602e+37,3320729016
???Z*~?a,-3364696438603776.0,2769643555
3?V?????,-0.00022424756025429815,935648802
r?`x?|k?,-549396.75,1815865813
06?-D_?8,9.558651699856436e-35,14659970
????9?X?,1.6005160388779402e+35,2127912118
?&???:~?,9.847906105606154e+35,4286584669
?????s^?,234919.671875,2040299500
???q;F??,-2.972487595012915e+16,2896620339
?eJOf?/?,1.360888978717029e-15,2598218151
?????d?g,-6.64319946658108e-16,1553775928
?2V?????,-4.048445998507811e-25,2725767150
B?B?Q???,1.943723760534068e-34,3941787291
1:?????v,-24319666176.0,2061362030
?m?{??m?,3.642915647052558e+20,258205593
???~??%?,0.9799587726593018,2553101949
???/?wm?,2.716825284964122e-20,2034479983
46??#???,-1.1600266739152058e+27,3969285650
S{?;?6??,4.873615012467286e+23,759874427
"??????,?",-385767768064.0,1817132455
?C?]????,2.5298619346865857e-23,3739333069
??nO?G??,1.3334443325023212e+23,4288706442
?D?O2_s?,7.360053859397863e+35,2127740483
?x????w?,-5.276297329418139e+35,3355998981
w???????,5.752065572080516e-25,1392123897
?N??P\?a,7.233472078710118e-33,1782103462
3???????,-3.036647105644774e-12,2887196148
????6???,-2.1328706570461305e+26,645375283
?8oP?gN?,-159.8628387451172,407531832
?r???a?1,-1.3696640607730572e-25,1560794933
?i??J??/,4.031114662790347e-26,637977015
?|?/?b??,-6.450393740193086e-14,576681716
??}????5,-135656800256.0,3062134588
??C?????,-5.816526145438469e+21,1542092788
"?K?,?w.?",8.948776631605527e-38,2034859261
s????Lw?,-92763.3046875,3261519714
?f??E???,-8.141158292285644e+36,3148361543
?????b??,-0.7898858189582825,2692221796
z???7]??,3.344043075988647e+31,960995683
?.?to??v,-3.8611234944475365e+35,3082646524
"?)????v""",2.910255453147574e-21,888147967
?9?>?'?>,-1.898612841775104e+16,4119181769
????K?W?,57804709888.0,2033036023
?W???6?\,-6.023778152374361e+23,3861237509
?1????c~,1.3883680311302922e-21,1031731175
9>??9?+?,-8.762381467934807e+20,2016294889
???Wz[?z,2.8488109093949276e-10,1544783682
?v~?????,-1.7343619760872338e-25,1935607423
`G?z:zK?,7.006345157885734e-20,826462149
??A??t??,-1.6115858159082563e-07,576321773
w?O??X??,-1.3206933577685988e-17,4017109970
?(|????e,-1.8134407309133849e-09,1563790944
K??e?]l<,5.00940533498806e-09,2276999111
szo?f?V?,-0.00013698833936359733,1423157325
e?????b?,-8.440202411334697e+17,3401503162
??-???R?,-2.105241301382163e-13,3820812301
?????^&',-1.8751970376068765e-29,1005720088
/??q????,-0.007945919409394264,3447616899
???F??{N,2.5388550694588688e-36,3037048603
?<?[??~?,-0.06879466772079468,1387919730
?????s??,-1.1898654287927902e-24,2410385343
?j??????,9.606212514583815e+36,3068031760
?uK7??g~,-0.8860126733779907,3724282749
????6???,2.79316598441741e+21,2519587791
????6???,1.5385681031941507e+27,1722612809
???B????,45484592857088.0,1454230566
????B7??,3.9120295854126467e+37,2975595030
??yMK?W?,-6.703802969965064e-18,1004403035
???h5z??,9.837877354135818e+26,2408937202
}???N???,-2.5976745215029554e-17,838554956
???d??I?,6499523362816.0,2563224049
??a?????,-1.0226273820801435e-11,3847156191
85_q?<dn,8557137408.0,3815456700
??????sD,-2.858687605647127e+24,2983880177
????*???,4.354763276090537e+36,4015357596
????T?Q?,5.0892475038586694e+26,3272826411
???9????,-1.1112892696991603e-13,1810453813
?????]?`,-3.364820591075918e+18,4096616391
???????Q,-56523576.0,4075404900
_?????f?,1.881958132426086e+22,343816155
??^??~??,7.008971555627093e+23,3722339887
X??*.aM?,0.11286766082048416,1846862636
????r???,-1.1318440760740222e-20,3689434029
n??u?[p6,-8.007980239715006e+31,649017380
C???~_??,9.208203644028856e-10,829077886
(]?????:,-1.3388075560337408e+16,3892963654
?????o??,1580.212646484375,769146410
I?2?-?V?,-1.4568782460707699e+32,3665023443
8?f?fe??,-2.7298997338220943e-06,934667363
???????D,1.978485970462564e-21,1211670876
???k????,-0.0013986091362312436,1065564027
2??'?3v?,-6.871005221799319e-31,3086183559
OT?????$,-5.1949325577681765e-25,2973285959
?X??????,8.978694925014192e+34,2745948271
????????,-712892736.0,198116459
???^??x?,1.5526740961946723e-24,129144599
?????;i?,-1.0336121191923712e+16,4171262636
??'?G`??,8.276028349451077e-27,948116187
??5?????,-1.3795581842633523e+17,2536227999
??b?P:f?,-4.977203250141684e-26,3629978041
%???u&??,7.099596587067936e-06,1193560549
?=??p???,-7.691386961017856e-31,3199074216
??????R?,1.122410880059245e-13,4057933036
?????1d5,3.2717155445015076e-34,94847700
"?C?#??,?",7.746149333244001e+35,610939878
??????7?,-3.80251577509146e-18,2665431631
?$<???[+,-9.336834447392092e+28,2085858538
?=?B?#?e,9.078408905411579e+19,128518358
?g?a??%?,3.163766236823198e+29,3899908794
?_???Z{C,-156452503552.0,1262438979
?ga???*.,-1.3113993931740152e+19,828800086
???M?S?W,7912540672.0,4184447580
x????C>J,5.429940493942987e+27,2561408839
?N?^?K??,-6.997850542099601e-22,2766467375
??J???o?,6.159010440545191e+23,164618742
"????8l""o",2.7802623985853744e+35,619392944
?6????r?,5.927871114206932e-21,3561218309
???r8???,-496679.59375,1539979063
?i*??Q'?,9.424439883394577e-26,1489949367
????<?Z?,-2.2621471040451094e+23,2387860723
???G? ?],-1.9472154466106117e-13,3586609947
??y??-?3,1.5786899176050714e-35,1996885570
h??<??\?,-36652612.0,1021240440
????Vk??,-468.24530029296875,3199145035
??????Ik,-5.289958245339661e+35,745777094
???V(}m$,8.768250340206174e-13,2567205950
??wP?b[r,3.3057052064608274e+34,3501477407
Q???????,-44169.43359375,1332501887
???????x,-3.536370840606651e-08,4162612637
8?l???3?,-3.0668386065460423e-32,1322470990
L???T??A,-6.3133991368147235e-09,2067661013
&8=?}???,2.1341618464211838e-20,1243581690
"?,??Z?%|",-361612279808.0,3943737175
f.????X|,-0.8294756412506104,3793543822
????B01?,1.326504373965239e+19,520814286
??????Y?,7.220166686749963e-10,1018990193
h??!H.?U,-5.7320477348184104e-36,4226009991
????`ll:,1.8055959978643173e+22,2914500627
?<????O-,-26700706.0,1163776251
N????N_~,2.001434297529253e-32,1637232162
??v?????,3.9512021321588663e+31,2115413430
$???????,-1911559.5,725057751
?????\??,3.4261926930284544e+16,1592571471
??/*??x?,-1.4700970262715762e-35,2885469197
1??vAV.?,335981696.0,3964460599
???u???O,-7.027358295969011e-12,3386111098
V$?&~??d,-2.756084249710966e-09,1117290837
h?|0????,-6.360523774340265e-10,2504742637
.???k??U,1.0720503316234961e+30,3949747429
????B???,-1.5419161868306381e-37,1575243184
S???????,-5.991401059706754e+20,4114584969
?????+??,1.80407308272495e-27,530833371
???p???[,-8.683298861262352e+35,2341764073
XW?%????,5.284551944379195e-34,2652339807
???????',712078720.0,3606977278
??\?J???,-3.7875421706636716e+34,3341866147
??}^?8?>,3.2301885533506765e+17,3269379089
M?w~???|,-2.2020724799176605e-08,4238043917
f??[????,-1.233420999013797e+30,4056400556
???a??}3,-976149295398912.0,396702198
8???????,1.9521243971902251e-28,3295756856
??A????F,27666933612544.0,4277063470
Mq>k2%?),-0.5619324445724487,3894121931
5??7]J?.,-4.527369451556851e-11,1303653137
?)N!&?8?,-4.7085731152557874e+36,1958554007
??(?????,-3.212704775318507e+33,829766149
W?X9?Oh?,-33623516381184.0,4195217853
?3?9^'?|,9.050035332668719e+23,2398002512
|@0g???3,5.9037502067775816e+26,3633260304
?????(]?,12881312768.0,1929969052
???-Tz??,3.81138154890992e-13,2055666734
??????|?,0.04151439294219017,1678547727
cW??(?`?,3.84954741694532e-11,3688816936
???9?N??,-1.161129006277406e-07,3171791486
?????Vn?,6.526917303418898e+27,1714114204
'?l????T,-3.3625144335770246e-21,3297115309
?)??k???,-9.780603959614565e-22,3159706473
?????2??,0.9033637642860413,903196026
yH?!?{??,-5758746911309824.0,3915086295
??T?:???,-304584096.0,3319561282
?j?|????,-1.9143549333350535e+34,1239753967
?????w?y,-8.974615110399601e+36,4190758939
??;?M'??,3.2495866610119347e+35,1387130427
????.kD?,3.013098385619794e+38,85430006
|???W\<?,2.9744415649817198e-30,1401654141
???r\?jb,-3399740928.0,3292318127
?G????I?,-8.845408367081416e-16,823358776
",-W,?<%7",-1.5492603778839111,2419961330
]l??N-?M,216528048.0,3160201155
4????:??,-185.56161499023438,4277743463
??Q?O???,-1.1781050801573656e-08,2436351678
?{??^???,5.400727643037707e+31,3006730486
????????,-4.3619295738336725e-36,1945776117
 m??????,-8.142367278196616e-07,658664922
<.Wf?o??,5.550335263189789e+36,638105186
l???}g?x,1.0677739195298e-24,167617052
???c????,5.71964277257835e-26,3945250786
??f)=?w?,2.668065594415946e+38,4085789362
?t?=^???,7887612949823488.0,452930079
??q?????,6.938028505975178e-24,2110323929
?*?nXC?#,-2.4276618498130803e+33,1472722062
??]?v?I#,0.20174823701381683,2776157965
?>?g??*O,-1.2042256799807463e+38,2519188792
????n?v?,7.059138009177736e+36,2324944114
??]??t'?,-1657726648188928.0,1674888693
???6$K?f,4.0924690124123936e-22,546719685
??zB2z??,-1380125060890624.0,4170176023
Y?o????<,-7.807360208875778e+30,772381037
??!?Uq<1,-3215.92138671875,3458183431
g??????s,0.002971639623865485,3421541112
_+^?????,-9.707894044197474e-09,4048015751
?L??????,-3.652965656868165e-32,2052169694
?6?????m,-1.2427103108096878e+23,3102394231
x*??~???,-0.0018413062207400799,250634376
3u+y?*??,1154060672.0,1345805118
???RU?Q?,-9.36024227357438e+28,389135444
?]??Q???,-2.839966761152061e+35,2937695929
? 9k????,1.3400321076597647e-20,3106633898
????|s??,-7.124192424317198e-38,2555092398
W?????K?,-1.34286290420782e-10,1139370416
???W#???,2.3313161181050795e+26,1132587752
?*^2?)??,-7.384673047197134e-35,2391092497
?'H???l`,-1.2717276830629888e+16,2115043317
O???????,-19.19178581237793,3712912953
ZbKE????,8.667168543344591e-27,2081209199
4??a???T,-2.330228889251721e+32,1290733065
6N??8?>>,6.073659460482009e+35,382379498
"??N??:""?",3.6171940620866384e+31,3698073368
??????j?,-2.9695645939384756e-34,2675662951
??|?????,-1.8909449863713235e-06,207540996
???C????,-2.8017493449512994e-14,3486247240
?1i3?1c?,-2.528453351914026e+37,3488202640
8??H?/??,15470.6826171875,1300977652
?9{?4F?i,-6092335104.0,3084917849
???}.???,3.644311663131592e-27,1198647222
??????2|,6.684743869556087e-09,3749944941
????aO??,-3.256170489625605e+38,2707066530
:[??J??k,7478797312.0,2376457971
?>?{y???,2.781043608834551e-23,1610238577
???)=???,8.069934304133497e-11,2629713263
Yc??[???,-0.014139770530164242,3207380369
?????e?3,-1.781502454890495e-26,267795416
?F???[?F,190944548749312.0,510397764
?_??????,-58121.53125,1636416089
?s????>?,2.2322575059517858e+24,2877099517
?bt???k?,-5.729346959400638e-20,3727375307
?????b??,-32648.982421875,983051742
??mWz?g?,0.0004880373307969421,4135426673
??9o??I?,1.768637776374817,385379990
?????A?\,-1.4163915006838145e-21,475670379
???c+\??,9.620647639260788e-33,3015688004
?????&??,6.6735526259971786e-21,2552938365
?f???Zw?,-52.9120979309082,3361193059
m??o????,1.6551440780466222e-21,758592175
Z???????,-0.16608448326587677,2122603910
?~M?????,-19.753480911254883,2208024597
^??j???^,-1.9088971403296967e-28,486963990
X3??????,-0.11090057343244553,3295406916
??????p?,1.2853447175461012e+23,3476651953
????y???,-8.803359957513818e-15,2962785208
yC.??ll?,-0.11571455746889114,3639030182
???????J,6.340625140272822e+28,2892205458
}/I??'1?,-2610761472.0,3028260985
?????S0?,-11574.2607421875,3114984606
"???L?q""?",2.3153337832586015e-38,1788439291
?n????#?,1.576754637200054e-31,3987813879
o?????kn,-7.952809969224063e-33,2408760683
1?XS????,-7.703702145133681e-33,1048473615
D???l{W?,-7.287136378484185e+36,2978009033
=???A??_,-396.8097229003906,4067510847
??sR????,95201.6953125,2236238690
??/????I,1.5985830151697765e-37,4156274109
M????MyN,-2484.93994140625,2148535685
?|??[???,-1420.3873291015625,2419011095
?<????jt,-16255.0458984375,3026916976
?K?KR??),-2.725412533459079e-14,3432234592
????{.??,1.544488537064126e-09,3201550905
?????~??,2.7259911478619785e-31,857378483
??1u??c?,-2.4239050506292456e-17,1085167088
?n??????,-2.1067407687253726e-21,3505655329
I>R?????,-2.2396939127068947e+22,2907462634
?9??(?[ ,-8.031019599341604e-11,2493533178
|????z??,-9924.060546875,4206290875
????>??y,-3.0768485639553e-30,469648250
???????Y,-1261282176.0,2900739582
?B?l?Nt?,-0.00046968954848125577,123441318
?4_???[A,4.3273801544478933e-16,2047766400
eL??1-?%,-3.373916035442903e-09,1985923006
qUO?????,9.298400273606806e-21,1430005366
????n??\,-504078016.0,526901378
O-??????,-2.768174352131845e+29,1586771935
???x?>??,1265.2645263671875,2686506557
z?;?!???,-3.360991490267841e-22,3388739113
?????b??,-6.462665557861328,3214234502
?????h?<,4.875745737320218e-32,727615866
[x??+g?5,-2.5515991229629886e-12,3740411571
 t????}W,30646867968.0,2537517299
????%???,-4.6038154669348746e-21,3362713376
R k????+,-6.467868616762804e-37,3423718621
"?+,?????",1.2423253988303783e-29,172965650
???|r??b,-8.713394935302535e+32,2679573694
o?????o?,-1.8094872625826815e-15,4105262024
??8?c^??,-7.56750009336081e-14,4149451233
?I??#??:,-1.721825705288966e-14,4179868849
?J??^???,3.9831334317472397e+27,3055865798
????????,-5.243136072092682e+27,1580952722
???????},8724432566616064.0,2655070236
?JOf?v??,-8.467461091293659e+18,3451673901
Q??vL???,-387520772702208.0,125540529
3?#?O?>{,-1.3521591830520157e-23,388419155
?d?????\,1.0950027504928162e+20,3750665978
W?eMf?? ,414313919545344.0,181774969
???w_{??,-6.603017202447581e-22,3779687581
?E??h??{,-1.893363240739689e-33,3009305839
????7???,1.8001386776010105e-32,3233722847
?]|?Q???,-2910.208740234375,151509063
???+????,-4.473062608878305e+34,969249014
?+<????e,-8.382491794771804e+17,3055525255
?}?q?@??,4.198483227746408e-10,1540459402
???2??iB,7.6062019616074394e-06,2530618846
?\??????,6.75676149145682e-13,3144672116
???1???W,796647744.0,1442173724
{???N???,1.7536004567648285e+31,2323222008
 6:??Z?k,2.961605034797502e-23,821108095
K????Q?O,-3.863484898206108e+27,497581014
"?~""1s?{?",5.208167745014482e+34,3660256313
???V?G?a,816366.75,2314173356
??U????z,-2.1899198325317358e+27,2763068668
?5j?-??[,-8.586243320327091e-32,4023890775
?K??????,2.586463551779161e-06,1390782933
????N??8,1.422498439692777e-30,3139298698
?fn?????,-6.435371865505573e-21,2656501563
'??????q,0.0006725668208673596,3302481444
???8G|??,-5.5018842815002245e-09,492411620
?i?'O???,-9.739237343572675e-15,223186541
?F?>????,-1.3742585081183412e+21,1068096902
#v??D???,-0.0033534907270222902,753116722
f?????G?,1.3755212875923899e-17,2859380190
?S????<y,-1.0244117483525816e-19,2398310185
?Z???S??,-112845635584.0,4090693695
Qz?2????,-0.34529778361320496,2386291811
"G?3b??w""",2.8458237601104863e+21,2276455933
9?S@.???,-1.917275482023677e-36,698478667
?v???_?R,0.002900688908994198,1608776527
~??????;,-3.0455020734046536e+18,4152066779
??W???<?,7.052299716425736e-12,1741957945
"""??*>~/8",0.15863542258739471,821541400
u??????b,-8.636849319846531e-36,934943608
%??=l???,8.948400537543793e-26,700397502
??????zV,2.09094091368335e-29,2480837773
L?Og?R??,-1.6409506267931107e+35,2113823017
3????@i=,8.229044676448371e-32,1356609643
?X?'?f]?,-0.00023617406259290874,2969794446
$?x??;b3,1.976369917544366e+17,888987454
??;?2g??,2.461526651774714e-20,1619443580
?NISz?Tr,-2.768976823164338e+18,4286864523
??I?M???,-5.702307476217528e+17,3509515424
??T!}U0?,-0.2920781075954437,2102771343
?#? ????,1.7942766700239286e+30,2271895694
yf?1????,5.718759332861839e+33,3501694555
???????w,2.1425521122268244e-30,3063836616
lG?Y????,-1.1146174308335995e+27,2574718285
"?Y?|"":)O",-1.3143564699137327e-20,1949660053
???????6,-9260615.0,2049670969
"m#p""?y??",1.4997148860829637e+29,3387247306
??vr????,-2.0175641454668444e-22,3235787182
????~7??,1.3645552198356603e-29,3455934860
??z??7??,3.7723503982825287e+36,3499277817
???_>??l,4.3222368115734876e-16,1608413044
;??'???\,1.2293386210195686e-17,1981586645
J?<Y0?q?,-9.612522919017385e-21,4045092504
????4???,-6.443339195527642e-10,2898330051
?c??????,3.971754836910174e-13,1765735691
???8???@,-3.050826725808288e-17,950823974
????????,-2.3053325308416287e+30,4195751643
??MS??%?,-8.689130263358536e-35,3800676852
"rJ(??c,?",-8.396206025094497e-35,3436686562
???W0???,422161462329344.0,1153025842
?????|??,3.0596046844204155e+18,116079995
I??!?? ?,1.4188670583500235e-13,1163468093
Lq??????,-796729802752.0,2284212818
?\m??+r?,5.627961598712387e-34,199433570
?K?s??G?,-1.3662353310959095e-36,3195413461
????????,-1.5462455398372942e+35,407365961
?????O??,1.5137388041176818e+26,1375191653
oQ\??>tV,-1.2677196282028076e+24,456698334
t?J?/?B~,-8.124553829702563e-08,3761159315
?????l??,109.4367904663086,1363577918
??EG?)??,128832733184.0,517586732
>s?>|?8{,1.1895276068030445e+21,3713062649
?U?oP???,-1.6744086834578217e-32,2939685491
????????,-389683424.0,795883692
???bE3??,6.87000357407934e+26,1068916719
S??C???g,-4.353770816090119e-12,2883242251
????????,1.3158854658988442e+17,3771327869
???+??8?,2.9777715666520765e-13,823490878
??/?????,-5.0135778504028367e-14,3616568132
r???+?/U,-7.414305819048481e+37,1734732232
????????,1.7320419078222114e-31,3869185501
???/5?6?,-30015977472.0,2805552345
??<???S?,-5.460372312031232e+16,1562106591
?Z?X^?~?,1.3877529818641203e+17,979862026
N??7????,-5.254466215893516e+21,3660932348
???????_,0.00010293710511177778,1570459292
)?c????W,-2.6960819862702505e-19,4268487655
W.O?? ?m,1.7613508170385305e-33,3116700157
?8???n??,-6.248694943380662e+21,2907455017
?r?s??J?,-4.36648747381696e-07,1323416663
?xbc????,-0.12367437779903412,1661657542
?y?#??x?,-52497195008.0,3906034835
?bc???#{,1.5917564348068106e-24,1636867204
????P???,-1.4756041364329663e+21,594342524
?????N_E,254.82640075683594,1287579557
g???????,27.948423385620117,2659384855
????`M??,-343801056.0,3729233143
 ???g?\?,-9.240669188810308e+32,865063571
??z{????,6.636137781854698e+25,1165131618
C????O??,9.867580153869352e+27,4153566440
????OWzN,8296729.0,754062961
M????Qz?,-6.992085124414177e+17,3032215784
?K???o??,-0.00041180249536409974,3994896461
w???\D??,-1273104676421632.0,2030199656
>l????Qz,1.4061492739506874e+23,1507896875
